cnt,label,session_id,user_id,createdAt,updatedAt
6,Counselling,11441,17182,2020-01-19,2020-04-27
2,Enquiry,11437,17180,2020-01-17,2020-04-27
2,Enquiry,11431,17177,2020-01-16,2020-04-27
9,Counselling,11433,17178,2020-01-16,2020-04-27
1,Enquiry,11435,17179,2020-01-16,2020-04-27
1,Enquiry,11418,17171,2020-01-15,2020-04-27
4,Counselling,11429,17176,2020-01-15,2020-04-27
1,Enquiry,11420,17172,2020-01-15,2020-04-27
14,Counselling,11413,17168,2020-01-15,2020-04-27
4,Counselling,11423,17173,2020-01-15,2020-04-27
7,Counselling,11301,17112,2020-01-15,2020-04-27
8,Counselling,11425,17174,2020-01-15,2020-04-27
20,Counselling,11416,17169,2020-01-15,2020-04-27
1,Enquiry,11427,17175,2020-01-15,2020-04-27
1,Enquiry,11411,17167,2020-01-14,2020-04-27
3,Enquiry,11409,17166,2020-01-14,2020-04-27
1,Enquiry,11403,17162,2020-01-13,2020-04-27
1,Enquiry,11404,17163,2020-01-13,2020-04-27
3,Enquiry,11395,17161,2020-01-13,2020-04-27
1,Enquiry,11405,17164,2020-01-13,2020-04-27
3,Enquiry,11301,17112,2020-01-13,2020-04-27
1,Enquiry,11407,17165,2020-01-13,2020-04-27
5,Counselling,11332,17126,2020-01-13,2020-04-27
1,Enquiry,11393,17160,2020-01-12,2020-04-27
10,Counselling,11389,17158,2020-01-11,2020-04-27
1,Enquiry,11391,17159,2020-01-11,2020-04-27
8,Counselling,11383,17154,2020-01-10,2020-04-27
1,Enquiry,11385,17155,2020-01-10,2020-04-27
5,Counselling,11387,17156,2020-01-10,2020-04-27
2,Enquiry,11379,17152,2020-01-10,2020-04-27
1,Enquiry,11381,17153,2020-01-10,2020-04-27
3,Enquiry,11376,17151,2020-01-09,2020-04-27
11,Counselling,11301,17112,2020-01-09,2020-04-27
8,Counselling,11374,17150,2020-01-09,2020-04-27
16,Counselling,11366,17145,2020-01-08,2020-04-27
1,Enquiry,11368,17146,2020-01-08,2020-04-27
3,Enquiry,11370,17147,2020-01-08,2020-04-27
1,Enquiry,11355,17140,2020-01-08,2020-04-27
20,Counselling,11372,17149,2020-01-08,2020-04-27
3,Enquiry,11364,17144,2020-01-08,2020-04-27
15,Counselling,11357,17141,2020-01-07,2020-04-27
2,Enquiry,11359,17142,2020-01-07,2020-04-27
1,Enquiry,11361,17143,2020-01-07,2020-04-27
3,Enquiry,11355,17140,2020-01-07,2020-04-27
2,Enquiry,11301,17112,2020-01-07,2020-04-27
13,Counselling,11351,17137,2020-01-06,2020-04-27
26,Counselling,11352,17138,2020-01-06,2020-04-27
1,Enquiry,11349,17136,2020-01-05,2020-04-27
1,Enquiry,11347,17135,2020-01-04,2020-04-27
2,Enquiry,11345,17133,2020-01-02,2020-04-27
2,Enquiry,11343,17132,2019-12-30,2020-04-27
5,Counselling,11341,17131,2019-12-28,2020-04-27
1,Enquiry,11339,17130,2019-12-27,2020-04-27
2,Enquiry,11323,17123,2019-12-26,2020-04-27
4,Counselling,11332,17126,2019-12-26,2020-04-27
3,Enquiry,11325,17124,2019-12-26,2020-04-27
11,Counselling,11334,17128,2019-12-26,2020-04-27
13,Counselling,11315,17119,2019-12-26,2020-04-27
2,Enquiry,11311,17117,2019-12-26,2020-04-27
1,Enquiry,11337,17129,2019-12-26,2020-04-27
34,Counselling,11317,17121,2019-12-26,2020-04-27
11,Counselling,11329,17125,2019-12-26,2020-04-27
2,Enquiry,11321,17122,2019-12-26,2020-04-27
15,Counselling,11301,17112,2019-12-26,2020-04-27
4,Counselling,11313,17118,2019-12-25,2020-04-27
12,Counselling,11309,17116,2019-12-25,2020-04-27
6,Counselling,11311,17117,2019-12-25,2020-04-27
1,Enquiry,11304,17114,2019-12-24,2020-04-27
2,Enquiry,11301,17112,2019-12-24,2020-04-27
4,Counselling,11307,17115,2019-12-24,2020-04-27
1,Enquiry,11299,17111,2019-12-23,2020-04-27
3,Enquiry,11301,17112,2019-12-23,2020-04-27
1,Enquiry,11302,17113,2019-12-23,2020-04-27
3,Enquiry,11297,17110,2019-12-22,2020-04-27
11,Counselling,11295,17109,2019-12-20,2020-04-27
1,Enquiry,11293,17108,2019-12-20,2020-04-27
12,Counselling,11289,17106,2019-12-19,2020-04-27
3,Enquiry,11291,17107,2019-12-19,2020-04-27
1,Enquiry,11287,17105,2019-12-18,2020-04-27
1,Enquiry,11282,17102,2019-12-18,2020-04-27
1,Enquiry,11284,17103,2019-12-18,2020-04-27
1,Enquiry,11285,17104,2019-12-18,2020-04-27
3,Enquiry,11280,17101,2019-12-17,2020-04-27
4,Counselling,11278,17100,2019-12-16,2020-04-27
3,Enquiry,11276,17099,2019-12-16,2020-04-27
6,Counselling,11274,17098,2019-12-15,2020-04-27
1,Enquiry,11272,17097,2019-12-14,2020-04-27
1,Enquiry,11271,17096,2019-12-12,2020-04-27
1,Enquiry,11268,17094,2019-12-12,2020-04-27
3,Enquiry,11269,17095,2019-12-12,2020-04-27
18,Counselling,11262,17091,2019-12-11,2020-04-27
9,Counselling,11264,17092,2019-12-11,2020-04-27
6,Counselling,11266,17093,2019-12-11,2020-04-27
3,Enquiry,11254,17087,2019-12-10,2020-04-27
3,Enquiry,11256,17088,2019-12-10,2020-04-27
3,Enquiry,11257,17089,2019-12-10,2020-04-27
3,Enquiry,11250,17085,2019-12-10,2020-04-27
2,Enquiry,11260,17090,2019-12-10,2020-04-27
4,Counselling,11252,17086,2019-12-10,2020-04-27
1,Enquiry,11240,17077,2019-12-09,2020-04-27
1,Enquiry,11245,17082,2019-12-09,2020-04-27
2,Enquiry,11241,17078,2019-12-09,2020-04-27
1,Enquiry,11247,17083,2019-12-09,2020-04-27
1,Enquiry,11242,17079,2019-12-09,2020-04-27
6,Counselling,11248,17084,2019-12-09,2020-04-27
2,Enquiry,11243,17080,2019-12-09,2020-04-27
2,Enquiry,11239,17076,2019-12-09,2020-04-27
1,Enquiry,11244,17081,2019-12-09,2020-04-27
6,Counselling,11237,17074,2019-12-07,2020-04-27
13,Counselling,11238,17075,2019-12-07,2020-04-27
4,Counselling,11236,17073,2019-12-05,2020-04-27
1,Enquiry,11235,17072,2019-12-05,2020-04-27
2,Enquiry,11232,17069,2019-12-04,2020-04-27
7,Counselling,11233,17070,2019-12-04,2020-04-27
30,Counselling,11234,17071,2019-12-04,2020-04-27
2,Enquiry,11231,17068,2019-12-03,2020-04-27
2,Enquiry,11227,17064,2019-12-03,2020-04-27
1,Enquiry,11228,17065,2019-12-03,2020-04-27
2,Enquiry,11229,17066,2019-12-03,2020-04-27
4,Counselling,11230,17067,2019-12-03,2020-04-27
1,Enquiry,11221,17059,2019-12-02,2020-04-27
2,Enquiry,11223,17060,2019-12-02,2020-04-27
8,Counselling,11224,17061,2019-12-02,2020-04-27
2,Enquiry,11219,17057,2019-12-02,2020-04-27
2,Enquiry,11225,17062,2019-12-02,2020-04-27
21,Counselling,11220,17058,2019-12-02,2020-04-27
1,Enquiry,11226,17063,2019-12-02,2020-04-27
2,Enquiry,11218,17056,2019-12-01,2020-04-27
1,Enquiry,11217,17055,2019-11-30,2020-04-27
1,Enquiry,11216,17054,2019-11-30,2020-04-27
3,Enquiry,11214,17052,2019-11-29,2020-04-27
2,Enquiry,11215,17053,2019-11-29,2020-04-27
7,Counselling,11207,17045,2019-11-28,2020-04-27
3,Enquiry,11212,17050,2019-11-28,2020-04-27
6,Counselling,11208,17046,2019-11-28,2020-04-27
1,Enquiry,11213,17051,2019-11-28,2020-04-27
3,Enquiry,11209,17047,2019-11-28,2020-04-27
1,Enquiry,11210,17048,2019-11-28,2020-04-27
1,Enquiry,11206,17044,2019-11-28,2020-04-27
1,Enquiry,11211,17049,2019-11-28,2020-04-27
1,Enquiry,11202,17041,2019-11-27,2020-04-27
4,Counselling,11203,17042,2019-11-27,2020-04-27
1,Enquiry,11199,17038,2019-11-27,2020-04-27
3,Enquiry,11205,17043,2019-11-27,2020-04-27
4,Counselling,11200,17039,2019-11-27,2020-04-27
2,Enquiry,11201,17040,2019-11-27,2020-04-27
12,Counselling,11197,17036,2019-11-26,2020-04-27
1,Enquiry,11193,17032,2019-11-26,2020-04-27
9,Counselling,11198,17037,2019-11-26,2020-04-27
9,Counselling,11194,17033,2019-11-26,2020-04-27
1,Enquiry,11195,17034,2019-11-26,2020-04-27
2,Enquiry,11196,17035,2019-11-26,2020-04-27
1,Enquiry,11187,17027,2019-11-25,2020-04-27
7,Counselling,11188,17028,2019-11-25,2020-04-27
17,Counselling,11189,17029,2019-11-25,2020-04-27
5,Counselling,11185,17025,2019-11-25,2020-04-27
17,Counselling,11190,17030,2019-11-25,2020-04-27
1,Enquiry,11186,17026,2019-11-25,2020-04-27
3,Enquiry,11192,17031,2019-11-25,2020-04-27
2,Enquiry,11183,17023,2019-11-24,2020-04-27
9,Counselling,11184,17024,2019-11-24,2020-04-27
2,Enquiry,11181,17021,2019-11-23,2020-04-27
17,Counselling,11182,17022,2019-11-23,2020-04-27
3,Enquiry,11178,17018,2019-11-22,2020-04-27
1,Enquiry,11179,17019,2019-11-22,2020-04-27
3,Enquiry,11180,17020,2019-11-22,2020-04-27
1,Enquiry,11173,17013,2019-11-21,2020-04-27
7,Counselling,11174,17014,2019-11-21,2020-04-27
4,Counselling,11170,17010,2019-11-21,2020-04-27
1,Enquiry,11175,17015,2019-11-21,2020-04-27
14,Counselling,11171,17011,2019-11-21,2020-04-27
12,Counselling,11176,17016,2019-11-21,2020-04-27
3,Enquiry,11172,17012,2019-11-21,2020-04-27
3,Enquiry,11177,17017,2019-11-21,2020-04-27
3,Enquiry,11169,17009,2019-11-20,2020-04-27
3,Enquiry,11165,17005,2019-11-20,2020-04-27
10,Counselling,11166,17006,2019-11-20,2020-04-27
5,Counselling,11167,17007,2019-11-20,2020-04-27
3,Enquiry,11168,17008,2019-11-20,2020-04-27
1,Enquiry,11164,17004,2019-11-19,2020-04-27
2,Enquiry,11154,16995,2019-11-19,2020-04-27
4,Counselling,11160,17000,2019-11-19,2020-04-27
3,Enquiry,11150,16991,2019-11-19,2020-04-27
2,Enquiry,11155,16996,2019-11-19,2020-04-27
5,Counselling,11161,17001,2019-11-19,2020-04-27
3,Enquiry,11151,16992,2019-11-19,2020-04-27
2,Enquiry,11157,16997,2019-11-19,2020-04-27
12,Counselling,11162,17002,2019-11-19,2020-04-27
12,Counselling,11152,16993,2019-11-19,2020-04-27
3,Enquiry,11158,16998,2019-11-19,2020-04-27
15,Counselling,11163,17003,2019-11-19,2020-04-27
1,Enquiry,11153,16994,2019-11-19,2020-04-27
20,Counselling,11159,16999,2019-11-19,2020-04-27
5,Counselling,11147,16988,2019-11-18,2020-04-27
1,Enquiry,11148,16989,2019-11-18,2020-04-27
1,Enquiry,11149,16990,2019-11-18,2020-04-27
2,Enquiry,11145,16986,2019-11-17,2020-04-27
5,Counselling,11146,16987,2019-11-17,2020-04-27
16,Counselling,11142,16983,2019-11-17,2020-04-27
2,Enquiry,11143,16984,2019-11-17,2020-04-27
3,Enquiry,11144,16985,2019-11-17,2020-04-27
1,Enquiry,11140,16981,2019-11-16,2020-04-27
4,Counselling,11141,16982,2019-11-16,2020-04-27
5,Counselling,11137,16978,2019-11-16,2020-04-27
3,Enquiry,11138,16979,2019-11-16,2020-04-27
2,Enquiry,11139,16980,2019-11-16,2020-04-27
2,Enquiry,11131,16972,2019-11-15,2020-04-27
28,Counselling,11136,16977,2019-11-15,2020-04-27
4,Counselling,11132,16973,2019-11-15,2020-04-27
11,Counselling,11133,16974,2019-11-15,2020-04-27
15,Counselling,11134,16975,2019-11-15,2020-04-27
37,Counselling,11130,16971,2019-11-15,2020-04-27
3,Enquiry,11135,16976,2019-11-15,2020-04-27
1,Enquiry,11127,16968,2019-11-14,2020-04-27
1,Enquiry,11128,16969,2019-11-14,2020-04-27
3,Enquiry,11129,16970,2019-11-14,2020-04-27
2,Enquiry,11126,16967,2019-11-14,2020-04-27
2,Enquiry,11123,16964,2019-11-13,2020-04-27
1,Enquiry,11124,16965,2019-11-13,2020-04-27
1,Enquiry,11125,16966,2019-11-13,2020-04-27
9,Counselling,11122,16963,2019-11-12,2020-04-27
1,Enquiry,11120,16961,2019-11-12,2020-04-27
1,Enquiry,11121,16962,2019-11-12,2020-04-27
1,Enquiry,11113,16954,2019-11-11,2020-04-27
15,Counselling,11118,16959,2019-11-11,2020-04-27
6,Counselling,11114,16955,2019-11-11,2020-04-27
7,Counselling,11119,16960,2019-11-11,2020-04-27
2,Enquiry,11115,16956,2019-11-11,2020-04-27
16,Counselling,11116,16957,2019-11-11,2020-04-27
6,Counselling,11112,16953,2019-11-11,2020-04-27
1,Enquiry,11117,16958,2019-11-11,2020-04-27
2,Enquiry,11108,16949,2019-11-10,2020-04-27
1,Enquiry,11109,16950,2019-11-10,2020-04-27
12,Counselling,11110,16951,2019-11-10,2020-04-27
1,Enquiry,11111,16952,2019-11-10,2020-04-27
1,Enquiry,11107,16948,2019-11-10,2020-04-27
11,Counselling,11104,16945,2019-11-09,2020-04-27
9,Counselling,11105,16946,2019-11-09,2020-04-27
2,Enquiry,11106,16947,2019-11-09,2020-04-27
1,Enquiry,11103,16944,2019-11-09,2020-04-27
3,Enquiry,11100,16941,2019-11-08,2020-04-27
11,Counselling,11101,16942,2019-11-08,2020-04-27
1,Enquiry,11102,16943,2019-11-08,2020-04-27
9,Counselling,11099,16940,2019-11-07,2020-04-27
2,Enquiry,11087,16931,2019-11-07,2020-04-27
1,Enquiry,11095,16936,2019-11-07,2020-04-27
3,Enquiry,11088,16932,2019-11-07,2020-04-27
2,Enquiry,11096,16937,2019-11-07,2020-04-27
2,Enquiry,11089,16933,2019-11-07,2020-04-27
3,Enquiry,11097,16938,2019-11-07,2020-04-27
2,Enquiry,11085,16929,2019-11-07,2020-04-27
2,Enquiry,11090,16934,2019-11-07,2020-04-27
3,Enquiry,11098,16939,2019-11-07,2020-04-27
2,Enquiry,11086,16930,2019-11-07,2020-04-27
11,Counselling,11091,16935,2019-11-07,2020-04-27
1,Enquiry,11083,16927,2019-11-06,2020-04-27
1,Enquiry,11084,16928,2019-11-06,2020-04-27
2,Enquiry,11082,16926,2019-11-06,2020-04-27
1,Enquiry,11070,16917,2019-11-05,2020-04-27
2,Enquiry,11078,16922,2019-11-05,2020-04-27
11,Counselling,11071,16918,2019-11-05,2020-04-27
20,Counselling,11079,16923,2019-11-05,2020-04-27
12,Counselling,11073,16919,2019-11-05,2020-04-27
8,Counselling,11080,16924,2019-11-05,2020-04-27
2,Enquiry,11075,16920,2019-11-05,2020-04-27
11,Counselling,11081,16925,2019-11-05,2020-04-27
11,Counselling,11076,16921,2019-11-05,2020-04-27
1,Enquiry,11066,16913,2019-11-04,2020-04-27
1,Enquiry,11067,16914,2019-11-04,2020-04-27
12,Counselling,11062,16910,2019-11-04,2020-04-27
4,Counselling,11068,16915,2019-11-04,2020-04-27
2,Enquiry,11064,16911,2019-11-04,2020-04-27
1,Enquiry,11069,16916,2019-11-04,2020-04-27
1,Enquiry,11065,16912,2019-11-04,2020-04-27
1,Enquiry,11060,16908,2019-11-03,2020-04-27
1,Enquiry,11061,16909,2019-11-03,2020-04-27
1,Enquiry,11056,16904,2019-11-02,2020-04-27
3,Enquiry,11057,16905,2019-11-02,2020-04-27
3,Enquiry,11058,16906,2019-11-02,2020-04-27
2,Enquiry,11054,16902,2019-11-02,2020-04-27
13,Counselling,11059,16907,2019-11-02,2020-04-27
8,Counselling,11055,16903,2019-11-02,2020-04-27
12,Counselling,11053,16901,2019-11-01,2020-04-27
2,Enquiry,11052,16900,2019-10-31,2020-04-27
9,Counselling,11051,16899,2019-10-30,2020-04-27
4,Counselling,11049,16897,2019-10-29,2020-04-27
14,Counselling,11050,16898,2019-10-29,2020-04-27
2,Enquiry,11041,16890,2019-10-28,2020-04-27
11,Counselling,11047,16895,2019-10-28,2020-04-27
1,Enquiry,11042,16891,2019-10-28,2020-04-27
12,Counselling,11048,16896,2019-10-28,2020-04-27
1,Enquiry,11043,16892,2019-10-28,2020-04-27
1,Enquiry,11044,16893,2019-10-28,2020-04-27
13,Counselling,11040,16889,2019-10-28,2020-04-27
1,Enquiry,11046,16894,2019-10-28,2020-04-27
1,Enquiry,11039,16888,2019-10-26,2020-04-27
1,Enquiry,11036,16885,2019-10-25,2020-04-27
5,Counselling,11037,16886,2019-10-25,2020-04-27
1,Enquiry,11038,16887,2019-10-25,2020-04-27
1,Enquiry,11034,16883,2019-10-25,2020-04-27
60,Counselling,11035,16884,2019-10-25,2020-04-27
1,Enquiry,11032,16881,2019-10-24,2020-04-27
2,Enquiry,11033,16882,2019-10-24,2020-04-27
1,Enquiry,11030,16879,2019-10-24,2020-04-27
1,Enquiry,11031,16880,2019-10-24,2020-04-27
1,Enquiry,11028,16877,2019-10-23,2020-04-27
8,Counselling,11029,16878,2019-10-23,2020-04-27
1,Enquiry,11027,16876,2019-10-22,2020-04-27
4,Counselling,11023,16873,2019-10-22,2020-04-27
4,Counselling,11024,16874,2019-10-22,2020-04-27
1,Enquiry,11025,16875,2019-10-22,2020-04-27
10,Counselling,11022,16872,2019-10-21,2020-04-27
2,Enquiry,11019,16869,2019-10-21,2020-04-27
1,Enquiry,11020,16870,2019-10-21,2020-04-27
4,Counselling,11021,16871,2019-10-21,2020-04-27
5,Counselling,11017,16867,2019-10-20,2020-04-27
1,Enquiry,11018,16868,2019-10-20,2020-04-27
5,Counselling,11016,16866,2019-10-20,2020-04-27
8,Counselling,11013,16864,2019-10-19,2020-04-27
1,Enquiry,11014,16865,2019-10-19,2020-04-27
1,Enquiry,11012,16863,2019-10-18,2020-04-27
1,Enquiry,11009,16860,2019-10-17,2020-04-27
2,Enquiry,11010,16861,2019-10-17,2020-04-27
5,Counselling,11011,16862,2019-10-17,2020-04-27
8,Counselling,11002,16853,2019-10-16,2020-04-27
1,Enquiry,11007,16858,2019-10-16,2020-04-27
8,Counselling,11003,16854,2019-10-16,2020-04-27
14,Counselling,11008,16859,2019-10-16,2020-04-27
3,Enquiry,10999,16850,2019-10-16,2020-04-27
20,Counselling,11004,16855,2019-10-16,2020-04-27
1,Enquiry,11000,16851,2019-10-16,2020-04-27
14,Counselling,11005,16856,2019-10-16,2020-04-27
2,Enquiry,11001,16852,2019-10-16,2020-04-27
9,Counselling,11006,16857,2019-10-16,2020-04-27
11,Counselling,10990,16844,2019-10-15,2020-04-27
4,Counselling,10998,16849,2019-10-15,2020-04-27
13,Counselling,10984,16840,2019-10-15,2020-04-27
15,Counselling,10991,16845,2019-10-15,2020-04-27
1,Enquiry,10979,16836,2019-10-15,2020-04-27
13,Counselling,10985,16841,2019-10-15,2020-04-27
9,Counselling,10992,16846,2019-10-15,2020-04-27
5,Counselling,10980,16837,2019-10-15,2020-04-27
11,Counselling,10986,16842,2019-10-15,2020-04-27
1,Enquiry,10994,16847,2019-10-15,2020-04-27
6,Counselling,10982,16838,2019-10-15,2020-04-27
3,Enquiry,10987,16843,2019-10-15,2020-04-27
1,Enquiry,10996,16848,2019-10-15,2020-04-27
6,Counselling,10983,16839,2019-10-15,2020-04-27
4,Counselling,10961,16821,2019-10-14,2020-04-27
3,Enquiry,10951,16812,2019-10-14,2020-04-27
7,Counselling,10977,16835,2019-10-14,2020-04-27
1,Enquiry,10968,16826,2019-10-14,2020-04-27
1,Enquiry,10957,16817,2019-10-14,2020-04-27
2,Enquiry,10973,16831,2019-10-14,2020-04-27
2,Enquiry,10962,16822,2019-10-14,2020-04-27
3,Enquiry,10952,16813,2019-10-14,2020-04-27
1,Enquiry,10969,16827,2019-10-14,2020-04-27
3,Enquiry,10958,16818,2019-10-14,2020-04-27
1,Enquiry,10974,16832,2019-10-14,2020-04-27
2,Enquiry,10963,16823,2019-10-14,2020-04-27
2,Enquiry,10953,16814,2019-10-14,2020-04-27
1,Enquiry,10970,16828,2019-10-14,2020-04-27
2,Enquiry,10959,16819,2019-10-14,2020-04-27
1,Enquiry,10975,16833,2019-10-14,2020-04-27
2,Enquiry,10964,16824,2019-10-14,2020-04-27
3,Enquiry,10954,16815,2019-10-14,2020-04-27
2,Enquiry,10971,16829,2019-10-14,2020-04-27
2,Enquiry,10960,16820,2019-10-14,2020-04-27
4,Counselling,10950,16811,2019-10-14,2020-04-27
14,Counselling,10976,16834,2019-10-14,2020-04-27
6,Counselling,10965,16825,2019-10-14,2020-04-27
1,Enquiry,10956,16816,2019-10-14,2020-04-27
2,Enquiry,10972,16830,2019-10-14,2020-04-27
1,Enquiry,10946,16807,2019-10-13,2020-04-27
3,Enquiry,10942,16803,2019-10-13,2020-04-27
1,Enquiry,10947,16808,2019-10-13,2020-04-27
2,Enquiry,10943,16804,2019-10-13,2020-04-27
2,Enquiry,10948,16809,2019-10-13,2020-04-27
1,Enquiry,10944,16805,2019-10-13,2020-04-27
1,Enquiry,10945,16806,2019-10-13,2020-04-27
2,Enquiry,10941,16802,2019-10-12,2020-04-27
1,Enquiry,10940,16801,2019-10-12,2020-04-27
1,Enquiry,10938,16799,2019-10-11,2020-04-27
4,Counselling,10939,16800,2019-10-11,2020-04-27
19,Counselling,10937,16798,2019-10-10,2020-04-27
4,Counselling,10935,16796,2019-10-10,2020-04-27
1,Enquiry,10936,16797,2019-10-10,2020-04-27
15,Counselling,10929,16793,2019-10-09,2020-04-27
1,Enquiry,10933,16794,2019-10-09,2020-04-27
2,Enquiry,10934,16795,2019-10-09,2020-04-27
6,Counselling,10927,16791,2019-10-09,2020-04-27
3,Enquiry,10923,16788,2019-10-08,2020-04-27
2,Enquiry,10925,16789,2019-10-08,2020-04-27
1,Enquiry,10926,16790,2019-10-08,2020-04-27
1,Enquiry,10922,16787,2019-10-07,2020-04-27
1,Enquiry,10918,16783,2019-10-07,2020-04-27
5,Counselling,10919,16784,2019-10-07,2020-04-27
9,Counselling,10920,16785,2019-10-07,2020-04-27
1,Enquiry,10921,16786,2019-10-07,2020-04-27
1,Enquiry,10917,16782,2019-10-07,2020-04-27
1,Enquiry,10912,16778,2019-10-06,2020-04-27
3,Enquiry,10914,16779,2019-10-06,2020-04-27
3,Enquiry,10915,16780,2019-10-06,2020-04-27
16,Counselling,10916,16781,2019-10-06,2020-04-27
1,Enquiry,10909,16776,2019-10-05,2020-04-27
1,Enquiry,10911,16777,2019-10-05,2020-04-27
1,Enquiry,10907,16774,2019-10-04,2020-04-27
2,Enquiry,10908,16775,2019-10-04,2020-04-27
1,Enquiry,10904,16771,2019-10-03,2020-04-27
3,Enquiry,10905,16772,2019-10-03,2020-04-27
17,Counselling,10906,16773,2019-10-03,2020-04-27
8,Counselling,10901,16769,2019-10-02,2020-04-27
16,Counselling,10890,16759,2019-10-02,2020-04-27
7,Counselling,10897,16765,2019-10-02,2020-04-27
4,Counselling,10903,16770,2019-10-02,2020-04-27
1,Enquiry,10891,16760,2019-10-02,2020-04-27
2,Enquiry,10898,16766,2019-10-02,2020-04-27
32,Counselling,10892,16761,2019-10-02,2020-04-27
6,Counselling,10899,16767,2019-10-02,2020-04-27
13,Counselling,10894,16762,2019-10-02,2020-04-27
17,Counselling,10900,16768,2019-10-02,2020-04-27
1,Enquiry,10889,16758,2019-10-02,2020-04-27
10,Counselling,10896,16764,2019-10-02,2020-04-27
3,Enquiry,10885,16754,2019-10-01,2020-04-27
4,Counselling,10886,16755,2019-10-01,2020-04-27
9,Counselling,10887,16756,2019-10-01,2020-04-27
6,Counselling,10888,16757,2019-10-01,2020-04-27
8,Counselling,10881,16750,2019-09-30,2020-04-27
1,Enquiry,10882,16751,2019-09-30,2020-04-27
2,Enquiry,10878,16747,2019-09-30,2020-04-27
1,Enquiry,10883,16752,2019-09-30,2020-04-27
1,Enquiry,10879,16748,2019-09-30,2020-04-27
2,Enquiry,10884,16753,2019-09-30,2020-04-27
2,Enquiry,10880,16749,2019-09-30,2020-04-27
5,Counselling,10875,16745,2019-09-29,2020-04-27
11,Counselling,10877,16746,2019-09-29,2020-04-27
7,Counselling,10874,16744,2019-09-28,2020-04-27
1,Enquiry,10864,16736,2019-09-27,2020-04-27
1,Enquiry,10870,16741,2019-09-27,2020-04-27
1,Enquiry,10857,16732,2019-09-27,2020-04-27
1,Enquiry,10865,16737,2019-09-27,2020-04-27
3,Enquiry,10871,16742,2019-09-27,2020-04-27
1,Enquiry,10858,16733,2019-09-27,2020-04-27
7,Counselling,10866,16738,2019-09-27,2020-04-27
1,Enquiry,10852,16728,2019-09-27,2020-04-27
3,Enquiry,10872,16743,2019-09-27,2020-04-27
5,Counselling,10859,16734,2019-09-27,2020-04-27
13,Counselling,10868,16739,2019-09-27,2020-04-27
1,Enquiry,10854,16729,2019-09-27,2020-04-27
1,Enquiry,10861,16735,2019-09-27,2020-04-27
3,Enquiry,10869,16740,2019-09-27,2020-04-27
2,Enquiry,10855,16730,2019-09-27,2020-04-27
8,Counselling,10851,16727,2019-09-26,2020-04-27
2,Enquiry,10850,16726,2019-09-24,2020-04-27
11,Counselling,10847,16724,2019-09-24,2020-04-27
12,Counselling,10848,16725,2019-09-24,2020-04-27
1,Enquiry,10812,16688,2019-09-23,2020-04-27
2,Enquiry,10844,16720,2019-09-23,2020-04-27
1,Enquiry,10835,16711,2019-09-23,2020-04-27
1,Enquiry,10826,16702,2019-09-23,2020-04-27
1,Enquiry,10817,16693,2019-09-23,2020-04-27
1,Enquiry,10840,16716,2019-09-23,2020-04-27
1,Enquiry,10831,16707,2019-09-23,2020-04-27
1,Enquiry,10822,16698,2019-09-23,2020-04-27
12,Counselling,10813,16689,2019-09-23,2020-04-27
21,Counselling,10845,16722,2019-09-23,2020-04-27
1,Enquiry,10836,16712,2019-09-23,2020-04-27
1,Enquiry,10827,16703,2019-09-23,2020-04-27
8,Counselling,10818,16694,2019-09-23,2020-04-27
1,Enquiry,10841,16717,2019-09-23,2020-04-27
1,Enquiry,10832,16708,2019-09-23,2020-04-27
1,Enquiry,10823,16699,2019-09-23,2020-04-27
2,Enquiry,10814,16690,2019-09-23,2020-04-27
1,Enquiry,10846,16723,2019-09-23,2020-04-27
1,Enquiry,10837,16713,2019-09-23,2020-04-27
1,Enquiry,10828,16704,2019-09-23,2020-04-27
1,Enquiry,10819,16695,2019-09-23,2020-04-27
2,Enquiry,10810,16686,2019-09-23,2020-04-27
1,Enquiry,10842,16718,2019-09-23,2020-04-27
1,Enquiry,10833,16709,2019-09-23,2020-04-27
1,Enquiry,10824,16700,2019-09-23,2020-04-27
1,Enquiry,10815,16691,2019-09-23,2020-04-27
1,Enquiry,10838,16714,2019-09-23,2020-04-27
1,Enquiry,10829,16705,2019-09-23,2020-04-27
1,Enquiry,10820,16696,2019-09-23,2020-04-27
1,Enquiry,10811,16687,2019-09-23,2020-04-27
1,Enquiry,10843,16719,2019-09-23,2020-04-27
1,Enquiry,10834,16710,2019-09-23,2020-04-27
1,Enquiry,10825,16701,2019-09-23,2020-04-27
1,Enquiry,10816,16692,2019-09-23,2020-04-27
1,Enquiry,10839,16715,2019-09-23,2020-04-27
1,Enquiry,10830,16706,2019-09-23,2020-04-27
1,Enquiry,10821,16697,2019-09-23,2020-04-27
3,Enquiry,10809,16685,2019-09-22,2020-04-27
1,Enquiry,10808,16684,2019-09-21,2020-04-27
1,Enquiry,10806,16682,2019-09-21,2020-04-27
2,Enquiry,10807,16683,2019-09-21,2020-04-27
1,Enquiry,10803,16678,2019-09-20,2020-04-27
3,Enquiry,10804,16679,2019-09-20,2020-04-27
7,Counselling,10799,16673,2019-09-20,2020-04-27
13,Counselling,10805,16680,2019-09-20,2020-04-27
1,Enquiry,10801,16674,2019-09-20,2020-04-27
1,Enquiry,10802,16676,2019-09-20,2020-04-27
10,Counselling,10798,16672,2019-09-19,2020-04-27
6,Counselling,10797,16671,2019-09-19,2020-04-27
